nome,metodo_descoberta,num_plan_sist,periodo_orbita,distancia,massa,raio_terra,ano_descoberta,num_luas,link,data_publicacao
NGC 2682 YBP 401 b,Radial Velocity,1,4.087,851.36,1.14,,2016,0,,
Kepler-973 b,Transit,1,49.6077331,297.0,0.86,1.96,2016,0,,
Kepler-974 b,Transit,1,4.19449651,121.0,0.52,1.57,2016,0,,
MOA-2013-BLG-605L b,Microlensing,1,,,0.03,,2016,0,,
OGLE-2007-BLG-349L AB c,Microlensing,1,2557.0,2760.0,0.41,,2016,0,,
Kepler-987 b,Transit,1,105.3033148,936.0,0.97,3.26,2016,0,,
Kepler-968 b,Transit,2,3.69298373,312.0,0.76,2.0,2016,0,,
Kepler-967 b,Transit,2,13.22713379,499.0,0.84,2.35,2016,0,,
Kepler-953 c,Transit,2,9.10967112,240.0,0.95,1.19,2016,0,,
Kepler-954 b,Transit,1,16.78176602,224.0,0.82,2.32,2016,0,,
Kepler-955 b,Transit,1,14.53244172,637.0,0.89,3.13,2016,0,,
Kepler-956 b,Transit,1,5.24867263,631.0,1.1,3.0,2016,0,,
Kepler-957 b,Transit,1,5.90741354,749.0,0.81,5.5,2016,0,,
Kepler-958 b,Transit,1,9.7678805,467.0,0.91,2.06,2016,0,,
Kepler-959 b,Transit,1,14.80074836,1003.0,1.6,4.38,2016,0,,
Kepler-960 b,Transit,1,3.12686223,298.0,0.77,2.29,2016,0,,
Kepler-961 b,Transit,1,16.87727414,607.0,0.96,2.55,2016,0,,
Kepler-962 b,Transit,1,12.05707239,439.0,0.93,1.97,2016,0,,
Kepler-963 b,Transit,1,9.97683705,786.0,0.91,2.66,2016,0,,
Kepler-983 b,Transit,1,60.0855082,655.0,1.13,2.36,2016,0,,
Kepler-964 b,Transit,1,13.5225106,478.0,0.93,2.12,2016,0,,
Kepler-982 b,Transit,1,15.7738221,702.0,1.16,2.25,2016,0,,
Kepler-981 b,Transit,1,4.46975774,913.0,0.98,2.31,2016,0,,
Kepler-965 b,Transit,1,134.2527298,618.0,1.05,3.38,2016,0,,
Kepler-966 b,Transit,1,99.747622,773.0,1.02,4.13,2016,0,,
Kepler-967 c,Transit,2,198.7112502,499.0,0.84,3.65,2016,0,,
Kepler-988 b,Transit,1,17.76080053,248.0,0.55,2.07,2016,0,,
OGLE-2012-BLG-0724L b,Microlensing,1,,6700.0,0.29,,2016,0,,
OGLE-2012-BLG-0950L b,Microlensing,1,,3000.0,0.56,,2016,0,,
Kepler-994 b,Transit,1,1.15116651,170.0,0.56,1.6,2016,0,,
Kepler-995 b,Transit,1,28.26731672,659.0,0.83,2.7,2016,0,,
Kepler-872 b,Transit,1,2.57885507,1114.0,1.05,1.99,2016,0,,
Kepler-873 b,Transit,1,20.5533844,1397.0,1.18,3.75,2016,0,,
Kepler-874 b,Transit,1,40.0686727,1072.0,1.09,3.94,2016,0,,
Kepler-875 b,Transit,1,27.5073799,1244.0,1.06,2.9,2016,0,,
Kepler-876 b,Transit,1,5.14438011,735.0,0.81,1.43,2016,0,,
Kepler-877 b,Transit,1,18.45847097,572.0,0.85,2.12,2016,0,,
Kepler-878 b,Transit,1,25.9422033,567.0,0.81,1.93,2016,0,,
Kepler-879 b,Transit,1,33.3855938,772.0,1.02,2.57,2016,0,,
Kepler-880 b,Transit,1,7.71468975,673.0,1.46,2.66,2016,0,,
Kepler-881 b,Transit,1,4.44448017,1364.0,1.06,1.78,2016,0,,
Kepler-882 b,Transit,1,3.98953967,525.0,0.9,1.23,2016,0,,
Kepler-883 b,Transit,1,12.98495573,549.0,1.06,1.78,2016,0,,
Kepler-996 b,Transit,1,3.77059058,1098.0,1.09,1.98,2016,0,,
Kepler-884 b,Transit,1,5.69919514,420.0,1.0,1.23,2016,0,,
Kepler-885 b,Transit,1,18.11472949,632.0,1.21,2.5,2016,0,,
Kepler-871 b,Transit,1,22.0459018,1695.0,1.11,3.74,2016,0,,
Kepler-886 b,Transit,1,6.24146367,857.0,1.1,1.52,2016,0,,
Kepler-870 b,Transit,1,21.3587621,1231.0,1.01,2.78,2016,0,,
OGLE-2014-BLG-1760L b,Microlensing,1,,6860.0,0.51,,2016,0,,2016-11
Kepler-852 b,Transit,1,44.9309804,854.0,1.19,2.54,2016,0,,
Kepler-853 b,Transit,1,7.16892463,610.0,1.3,1.69,2016,0,,
Kepler-854 b,Transit,1,2.14463285,741.0,1.17,16.72,2016,0,,
Kepler-855 b,Transit,1,7.8866311,1043.0,1.03,8.35,2016,0,,
Kepler-857 b,Transit,1,85.35129427,1039.0,0.99,6.8,2016,0,,
Kepler-858 b,Transit,1,76.13602028,296.0,0.96,4.87,2016,0,,
Kepler-859 b,Transit,1,20.38177573,915.0,0.81,3.09,2016,0,,
Kepler-860 b,Transit,1,5.10137945,1295.0,1.04,3.24,2016,0,,
Kepler-861 b,Transit,1,3.94963138,806.0,0.82,2.28,2016,0,,
Kepler-862 b,Transit,1,3.14866453,806.0,0.88,2.21,2016,0,,
Kepler-863 b,Transit,1,15.59461874,1145.0,0.96,2.9,2016,0,,
Kepler-864 b,Transit,1,5.83376092,1573.0,1.0,2.4,2016,0,,
Kepler-865 b,Transit,1,14.16399294,664.0,0.93,2.49,2016,0,,
Kepler-866 b,Transit,1,2.61703254,690.0,0.75,1.63,2016,0,,
Kepler-867 b,Transit,1,150.242127,824.0,0.92,4.64,2016,0,,
Kepler-868 b,Transit,1,5.03251791,1269.0,0.93,2.05,2016,0,,
Kepler-869 b,Transit,1,40.4287755,957.0,0.97,3.61,2016,0,,
OGLE-2014-BLG-0676L b,Microlensing,1,,2220.0,0.62,,2016,0,,
Kepler-850 b,Transit,1,7.19303878,1535.0,1.06,1.78,2016,0,,
Kepler-887 b,Transit,2,20.42228798,831.0,1.19,1.84,2016,0,,
Kepler-742 b,Transit,1,8.36086824,499.0,0.76,3.24,2016,0,,
Kepler-905 b,Transit,1,5.08274652,521.0,0.95,1.41,2016,0,,
Kepler-906 b,Transit,1,41.6979976,758.0,1.06,2.11,2016,0,,
Kepler-907 b,Transit,1,15.86621821,352.0,1.08,1.2,2016,0,,
Kepler-908 b,Transit,1,1.34059747,250.0,1.11,1.22,2016,0,,
Kepler-990 b,Transit,2,9.91723428,933.0,1.05,2.6,2016,0,,
Kepler-909 b,Transit,1,13.93290318,318.0,1.17,1.47,2016,0,,
Kepler-910 b,Transit,1,2.36436901,402.0,1.26,0.82,2016,0,,
Kepler-911 b,Transit,1,20.310501,567.0,1.34,2.6,2016,0,,
Kepler-912 b,Transit,1,2.53475627,1265.0,1.07,2.8,2016,0,,
Kepler-913 b,Transit,1,10.29672521,597.0,0.63,2.06,2016,0,,
Kepler-914 b,Transit,1,4.40966548,678.0,1.1,1.38,2016,0,,
Kepler-989 b,Transit,1,7.96431535,484.0,0.82,2.21,2016,0,,
Kepler-915 b,Transit,1,4.59489604,806.0,1.21,1.5,2016,0,,
Kepler-916 b,Transit,1,32.2968798,769.0,0.85,1.76,2016,0,,
Kepler-917 b,Transit,1,2.97041437,1027.0,0.8,1.91,2016,0,,
Kepler-918 b,Transit,1,4.85386933,1245.0,1.11,1.74,2016,0,,
Kepler-919 b,Transit,1,11.04603384,1219.0,1.15,2.25,2016,0,,
Kepler-904 b,Transit,1,3.02166863,1151.0,1.16,1.77,2016,0,,
Kepler-887 c,Transit,2,7.63846023,831.0,1.19,1.13,2016,0,,
Kepler-903 c,Transit,2,62.9228557,829.0,0.98,2.53,2016,0,,
Kepler-902 b,Transit,1,40.1099547,904.0,0.95,2.54,2016,0,,
Kepler-997 b,Transit,1,2.70730672,470.0,1.22,1.36,2016,0,,
Kepler-889 b,Transit,1,3.744439,513.0,1.14,1.09,2016,0,,
Kepler-890 b,Transit,1,52.75875577,1387.0,1.09,8.89,2016,0,,
Kepler-891 b,Transit,1,53.44945593,1372.0,1.06,6.41,2016,0,,
Kepler-892 b,Transit,1,13.7521072,640.0,0.75,2.81,2016,0,,
Kepler-893 b,Transit,1,6.33855761,1216.0,1.0,3.03,2016,0,,
Kepler-894 b,Transit,1,9.803224,1090.0,0.87,2.78,2016,0,,
Kepler-895 b,Transit,1,2.80624233,516.0,0.65,1.54,2016,0,,
Kepler-896 b,Transit,1,144.547396,896.0,0.84,2.53,2016,0,,
Kepler-897 b,Transit,1,8.0472642,1147.0,1.03,2.39,2016,0,,
Kepler-898 b,Transit,1,5.8706191,479.0,0.65,1.49,2016,0,,
Kepler-899 b,Transit,1,19.17891293,1038.0,0.93,2.68,2016,0,,
Kepler-991 b,Transit,1,82.5342519,370.0,0.64,2.54,2016,0,,
Kepler-990 c,Transit,2,0.53835431,933.0,1.05,1.53,2016,0,,
Kepler-998 b,Transit,1,5.65377733,996.0,1.12,2.32,2016,0,,
Kepler-900 b,Transit,1,6.9913086,505.0,0.78,2.08,2016,0,,
Kepler-901 b,Transit,1,3.51749439,241.0,0.59,1.37,2016,0,,
Kepler-903 b,Transit,2,10.3507721,829.0,0.98,2.01,2016,0,,
Kepler-888 b,Transit,1,70.6979061,413.0,0.97,1.76,2016,0,,
Kepler-709 b,Transit,1,16.08524954,668.0,0.8,2.92,2016,0,,
Kepler-740 b,Transit,1,3.58410122,1262.0,0.91,4.57,2016,0,,
Kepler-555 b,Transit,1,16.21775407,772.0,1.03,2.83,2016,0,,
Kepler-556 b,Transit,1,11.72292176,729.0,1.0,2.24,2016,0,,
Kepler-557 b,Transit,1,3.70598955,1126.0,1.11,2.67,2016,0,,
Kepler-558 b,Transit,1,29.00790538,652.0,0.85,2.37,2016,0,,
Kepler-559 b,Transit,1,17.58752333,793.0,0.96,3.61,2016,0,,
Kepler-56 d,Radial Velocity,3,1002.0,936.96,1.32,,2016,0,,
Kepler-560 b,Transit,1,18.47764449,88.0,0.34,1.72,2016,0,,
Kepler-561 b,Transit,2,58.3620495,667.0,0.96,6.96,2016,0,,
Kepler-561 c,Transit,2,5.35016198,667.0,0.96,2.68,2016,0,,
Kepler-562 b,Transit,1,18.00931444,822.0,0.93,5.21,2016,0,,
Kepler-563 b,Transit,1,22.18432708,557.0,0.8,3.09,2016,0,,
Kepler-564 b,Transit,1,3.75083228,830.0,0.95,4.63,2016,0,,
Kepler-565 b,Transit,1,4.24374723,1041.0,0.98,3.64,2016,0,,
Kepler-566 b,Transit,1,18.42794624,628.0,0.83,2.15,2016,0,,
Kepler-567 b,Transit,1,16.54297375,568.0,0.84,2.25,2016,0,,
Kepler-568 b,Transit,1,11.02347475,126.0,0.55,2.26,2016,0,,
Kepler-569 b,Transit,1,34.18890521,645.0,0.95,3.16,2016,0,,
Kepler-554 b,Transit,1,1.90220856,642.0,0.93,4.29,2016,0,,
Kepler-553 c,Transit,2,328.2399546,725.0,0.92,11.2,2016,0,,
Kepler-553 b,Transit,2,4.03046804,725.0,0.92,4.63,2016,0,,
Kepler-552 b,Transit,1,5.26341577,834.0,1.03,3.95,2016,0,,
Kepler-536 b,Transit,1,1.8270823,446.0,0.92,3.1,2016,0,,
Kepler-537 b,Transit,1,3.24755522,465.0,1.07,1.41,2016,0,,
Kepler-538 b,Transit,1,81.73778,156.66,0.89,2.215,2016,0,,
Kepler-539 b,Transit,2,125.63243,310.01,1.05,8.373,2016,0,,
Kepler-539 c,Transit Timing Variations,2,1000.0,310.01,1.05,,2016,0,,
Kepler-540 b,Transit,1,172.7049784,350.0,1.02,2.71,2016,0,,
Kepler-541 b,Transit,1,5.08005848,1020.0,1.41,3.36,2016,0,,
Kepler-542 b,Transit,1,13.14497566,439.0,0.93,1.57,2016,0,,
Kepler-570 b,Transit,1,4.301662,642.0,0.93,2.45,2016,0,,
Kepler-543 b,Transit,1,13.89961966,212.0,0.7,2.5,2016,0,,
Kepler-545 b,Transit,1,13.24934059,831.0,1.04,2.69,2016,0,,
Kepler-546 b,Transit,1,4.14702026,896.0,1.11,7.0,2016,0,,
Kepler-547 b,Transit,1,6.01038429,361.0,0.78,4.0,2016,0,,
Kepler-548 b,Transit,1,4.45419434,776.0,0.93,11.99,2016,0,,
Kepler-549 b,Transit,2,42.9495649,648.0,0.88,2.57,2016,0,,
Kepler-549 c,Transit,2,117.040498,648.0,0.88,2.93,2016,0,,
Kepler-550 b,Transit,1,8.60010411,563.0,0.87,4.42,2016,0,,
Kepler-551 b,Transit,1,12.3764661,312.0,0.65,2.73,2016,0,,
Kepler-544 b,Transit,1,21.41616926,797.0,1.16,2.12,2016,0,,
Kepler-535 b,Transit,1,4.90332155,678.0,1.18,2.36,2016,0,,
Kepler-571 b,Transit,1,4.79859939,756.0,0.93,2.64,2016,0,,
Kepler-573 b,Transit,1,22.18329658,758.0,0.99,2.79,2016,0,,
Kepler-591 b,Transit,1,81.1694299,793.0,0.97,3.39,2016,0,,
Kepler-592 b,Transit,1,2.82019241,1034.0,1.04,2.39,2016,0,,
Kepler-593 b,Transit,1,21.21708973,1016.0,1.08,2.87,2016,0,,
Kepler-594 b,Transit,1,13.64618192,742.0,0.91,2.18,2016,0,,
WASP-140 b,Transit,1,2.2359835,180.0,0.9,16.141,2016,0,,
WASP-139 b,Transit,1,5.924262,230.0,0.92,8.967,2016,0,,
WASP-138 b,Transit,1,3.634433,308.0,1.22,12.218,2016,0,,
WASP-136 b,Transit,1,5.215357,164.0,1.41,15.468,2016,0,,
Kepler-595 b,Transit,1,25.30292332,639.0,0.87,3.81,2016,0,,
Kepler-596 b,Transit,1,21.30022655,1083.0,1.21,3.46,2016,0,,
Kepler-597 b,Transit,1,13.02365861,660.0,0.97,2.37,2016,0,,
Kepler-598 b,Transit,1,3.70175428,686.0,0.87,1.5,2016,0,,
Kepler-599 b,Transit,1,15.65562652,627.0,0.83,2.84,2016,0,,
WASP-133 b,Transit,1,2.176423,547.0,1.16,13.562999999999999,2016,0,,
WASP-132 b,Transit,1,7.133521,120.0,0.8,9.752,2016,0,,
Kepler-600 b,Transit,1,23.67517607,624.0,0.84,2.9,2016,0,,
Kepler-601 b,Transit,1,5.37886844,429.0,0.85,1.9,2016,0,,
WASP-76 b,Transit,1,1.809886,120.0,1.46,20.511999999999997,2016,0,,2016-01
Kepler-590 b,Transit,1,5.85296257,986.0,1.1,4.02,2016,0,,
WASP-141 b,Transit,1,3.310651,570.0,1.25,13.562999999999999,2016,0,,
Kepler-351 d,Transit,3,142.544247,1117.85,,2.72,2016,0,,
Kepler-574 b,Transit,1,7.65880414,747.0,0.95,2.39,2016,0,,
Kepler-575 b,Transit,1,9.37891944,852.0,0.97,2.39,2016,0,,
Kepler-576 b,Transit,1,29.91136794,698.0,0.99,3.27,2016,0,,
Kepler-577 b,Transit,1,25.69578251,549.0,0.78,2.55,2016,0,,
Kepler-578 b,Transit,1,1.6168837,568.0,0.87,2.0,2016,0,,
Kepler-579 b,Transit,1,9.66857723,663.0,0.99,2.0,2016,0,,
WASP-157 b,Transit,1,3.951623,337.71,1.06,11.19,2016,0,,
Kepler-580 b,Transit,1,8.22241966,333.0,0.67,2.57,2016,0,,
Kepler-572 b,Transit,1,17.20523483,532.0,0.83,2.58,2016,0,,
Kepler-581 b,Transit,1,40.6069821,833.0,1.0,2.63,2016,0,,
Kepler-583 b,Transit,1,6.5100253,805.0,0.94,2.28,2016,0,,
Kepler-584 b,Transit,1,35.1810304,1445.0,1.17,4.21,2016,0,,
Kepler-585 b,Transit,1,2.75235975,604.0,0.96,2.83,2016,0,,
Kepler-586 b,Transit,1,2.10472218,707.0,0.94,2.79,2016,0,,
Kepler-587 b,Transit,1,10.94027841,852.0,0.92,2.23,2016,0,,
Kepler-588 b,Transit,1,4.22162536,972.0,1.01,2.63,2016,0,,
Kepler-589 b,Transit,1,16.54964934,643.0,0.88,2.27,2016,0,,
WASP-142 b,Transit,1,2.052868,840.0,1.33,17.15,2016,0,,
Kepler-582 b,Transit,1,18.49235668,751.0,0.93,3.68,2016,0,,
Kepler-602 b,Transit,1,15.28469497,971.0,1.08,2.09,2016,0,,
Kepler-534 b,Transit,1,15.95994513,473.0,1.05,2.24,2016,0,,
Kepler-532 b,Transit,1,12.92491623,325.0,0.87,2.57,2016,0,,
Kepler-477 b,Transit,1,11.11990653,367.0,0.87,2.07,2016,0,,
Kepler-478 b,Transit,1,13.2217576,420.0,0.85,2.71,2016,0,,
Kepler-479 b,Transit,1,12.49341307,371.0,0.86,2.12,2016,0,,
Kepler-480 b,Transit,1,4.9195838,806.0,1.25,2.78,2016,0,,
Kepler-993 b,Transit,1,22.08557563,298.0,0.57,2.97,2016,0,,
Kepler-482 b,Transit,1,56.35418576,290.0,0.75,2.36,2016,0,,
Kepler-483 b,Transit,1,30.229104,953.0,1.28,3.21,2016,0,,
Kepler-398 d,Transit,3,6.83437001,178.27,,0.88,2016,0,,
Kepler-484 b,Transit,1,10.04556931,377.0,0.96,2.28,2016,0,,
Kepler-485 b,Transit,1,3.2432598,1173.0,1.07,14.41,2016,0,,
Kepler-486 b,Transit,1,30.36044667,428.0,0.79,11.0,2016,0,,
Kepler-487 b,Transit,2,15.3587684,835.0,0.91,11.42,2016,0,,
Kepler-487 c,Transit,2,38.6519976,835.0,0.91,2.68,2016,0,,
Kepler-488 b,Transit,1,3.12082923,1157.0,1.07,15.79,2016,0,,
Kepler-489 b,Transit,1,17.27629612,379.0,0.82,7.72,2016,0,,
Kepler-490 b,Transit,1,3.26869515,1249.0,1.08,11.65,2016,0,,
Kepler-491 b,Transit,1,4.22538451,657.0,1.04,8.92,2016,0,,
Kepler-476 b,Transit,1,14.00640607,687.0,1.03,3.08,2016,0,,
Kepler-475 b,Transit,1,3.10550819,280.0,0.86,2.49,2016,0,,
Kepler-401 d,Transit,3,184.256405,993.14,,2.27,2016,0,,
Kepler-474 b,Transit,1,5.66067294,568.0,0.99,3.06,2016,0,,
Kepler-436 c,Transit,2,16.79713874,618.0,0.73,2.33,2016,0,,
Kepler-411 c,Transit,4,7.834435,153.59,0.87,4.421,2016,0,,
Kepler-458 c,Transit,2,20.74028413,1670.88,0.98,4.2,2016,0,,
Kepler-460 c,Transit,2,220.1303357,1322.48,1.07,5.52,2016,0,,
Kepler-461 b,Transit,1,8.31378306,468.0,0.98,2.58,2016,0,,
Kepler-462 b,Transit,1,84.6879808,733.0,1.59,3.77,2016,0,,
Kepler-463 b,Transit,1,8.98101683,336.0,0.87,3.05,2016,0,,
Kepler-464 b,Transit,1,7.25696522,653.0,1.21,3.3,2016,0,,
Kepler-492 b,Transit,1,11.72012266,642.0,0.94,9.59,2016,0,,
Kepler-465 b,Transit,1,9.94067247,587.0,1.23,2.95,2016,0,,
Kepler-403 d,Transit,3,13.61159129,860.93,,1.42,2016,0,,
Kepler-466 c,Transit,2,3.70921385,436.0,1.04,1.25,2016,0,,
Kepler-467 b,Transit,1,24.99324193,458.0,1.05,2.25,2016,0,,
Kepler-468 b,Transit,1,38.47875707,474.0,0.96,13.34,2016,0,,
Kepler-470 b,Transit,1,24.66919569,989.0,1.4,14.44,2016,0,,
Kepler-471 b,Transit,1,5.01423457,1373.0,1.49,14.96,2016,0,,
Kepler-472 b,Transit,1,4.17625551,302.0,0.85,3.22,2016,0,,
Kepler-473 b,Transit,1,14.55731705,641.0,1.06,4.08,2016,0,,
Kepler-466 b,Transit,2,51.07926307,436.0,1.04,2.85,2016,0,,
Kepler-533 b,Transit,1,28.51120525,305.0,0.78,3.38,2016,0,,
Kepler-493 b,Transit,1,3.00387658,1942.0,1.36,15.13,2016,0,,
Kepler-495 b,Transit,1,3.41303622,630.0,0.86,5.23,2016,0,,
Kepler-518 b,Transit,1,8.51203588,324.0,0.96,2.11,2016,0,,
Kepler-519 b,Transit,1,24.3078946,234.0,0.89,2.1,2016,0,,
Kepler-520 b,Transit,2,19.67416124,492.0,1.1,1.66,2016,0,,
Kepler-520 c,Transit,2,5.21104261,492.0,1.1,1.07,2016,0,,
Kepler-521 b,Transit,1,22.20813214,737.0,1.34,3.18,2016,0,,
Kepler-522 b,Transit,1,38.58422849,749.0,1.54,6.91,2016,0,,
Kepler-523 b,Transit,1,5.83598311,270.0,0.93,1.96,2016,0,,
Kepler-524 b,Transit,2,7.97419807,730.0,1.09,1.91,2016,0,,
Kepler-524 c,Transit,2,1.88897906,730.0,1.09,0.96,2016,0,,
Kepler-525 b,Transit,1,18.68404933,566.0,0.95,2.63,2016,0,,
Kepler-526 b,Transit,1,5.45849832,504.0,1.15,1.99,2016,0,,
Kepler-527 b,Transit,1,13.28535633,901.0,1.28,2.84,2016,0,,
Kepler-528 b,Transit,1,19.78297415,711.0,1.01,2.08,2016,0,,
Kepler-529 b,Transit,2,1.98035766,787.0,1.07,1.86,2016,0,,
Kepler-529 c,Transit,2,12.8345022,787.0,1.07,2.0,2016,0,,
Kepler-530 b,Transit,1,39.30941904,464.0,0.97,3.01,2016,0,,
Kepler-531 b,Transit,1,29.88485741,254.0,0.78,2.78,2016,0,,
Kepler-517 b,Transit,1,60.92832271,284.0,0.95,2.67,2016,0,,
Kepler-516 b,Transit,1,24.85462415,777.0,1.62,5.74,2016,0,,
Kepler-515 b,Transit,1,19.96371318,255.0,0.9,1.46,2016,0,,
Kepler-514 b,Transit,1,5.65179605,489.0,1.28,1.72,2016,0,,
Kepler-496 b,Transit,1,8.30864937,655.0,0.86,2.32,2016,0,,
Kepler-497 b,Transit,1,3.57320367,1070.0,1.09,6.04,2016,0,,
Kepler-498 b,Transit,1,9.61375356,746.0,0.98,3.03,2016,0,,
Kepler-499 b,Transit,1,5.63252845,523.0,0.87,2.17,2016,0,,
Kepler-500 b,Transit,1,8.5083244,747.0,1.02,2.58,2016,0,,
Kepler-501 b,Transit,1,5.64067757,1044.0,1.03,4.3,2016,0,,
Kepler-502 b,Transit,1,4.28686431,1433.0,1.15,4.77,2016,0,,
Kepler-504 b,Transit,1,9.54927542,75.0,0.33,1.59,2016,0,,
Kepler-494 b,Transit,1,8.02511821,862.0,1.1,7.14,2016,0,,
Kepler-505 b,Transit,1,27.52197994,222.0,0.55,2.6,2016,0,,
Kepler-507 b,Transit,1,3.56809693,410.0,1.16,1.3,2016,0,,
Kepler-508 b,Transit,1,25.30889748,325.0,1.16,1.64,2016,0,,
Kepler-509 b,Transit,1,41.74600392,339.0,1.1,2.49,2016,0,,
2MASS J22362452+4751425 b,Imaging,1,,74.0,0.6,,2016,0,,
